segment_id,track_id,original_audio_id,label,score,run_id,model,variant,split,threshold,prediction
seg_005428,sample_01826,Kumorizoranohajimarutokoro - Hosomi,1,1.380930000879986,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005429,sample_01826,Kumorizoranohajimarutokoro - Hosomi,1,1.615476347412752,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005446,sample_01835,Loved Ones - Rowan Box,1,1.967448893444801,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005447,sample_01835,Loved Ones - Rowan Box,1,1.653372808640793,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005448,sample_01836,Morning Bell - Nihilore,1,1.0624976515762563,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005449,sample_01836,Morning Bell - Nihilore,1,1.0676175012945195,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005450,sample_01837,mystery team 2090 - Jesse Futerman,1,1.1531168337147064,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005451,sample_01837,mystery team 2090 - Jesse Futerman,1,0.9115369995299121,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005452,sample_01838,Night Drive - Decktonic,1,1.3637940403900202,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005453,sample_01838,Night Drive - Decktonic,1,1.289780765570852,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005460,sample_01842,Nuo Maisemat - Paavoharju,1,1.2778777964677461,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005461,sample_01842,Nuo Maisemat - Paavoharju,1,1.4166482064467933,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005494,sample_01859,SD (Ill Mix) - H-LR,1,1.426602962932272,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005495,sample_01859,SD (Ill Mix) - H-LR,1,0.9391729239489437,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005503,sample_01864,some dextromethorphan - Jeva,1,1.3416391385506938,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005504,sample_01864,some dextromethorphan - Jeva,1,1.4606491616837598,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005509,sample_01867,Sturgeon's Law - Nihilore,1,1.2022917722799726,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005510,sample_01867,Sturgeon's Law - Nihilore,1,0.8511966846310617,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005533,sample_01879,The Stairway - WarpToken,1,1.4270352289542396,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005534,sample_01879,The Stairway - WarpToken,1,1.9287729433792167,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005535,sample_01880,Three Bird - My brother Daniel,1,1.1698193445426677,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005536,sample_01880,Three Bird - My brother Daniel,1,1.5296420331784724,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005537,sample_01881,Timen Passing By - Jason Shaw,1,1.1584860861338884,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005538,sample_01881,Timen Passing By - Jason Shaw,1,1.0149956209838447,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005549,sample_01887,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,1,1.5034318379198455,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005550,sample_01887,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,1,1.2576707367612951,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005555,sample_01890,Westside Chillers - Little Glass Men,1,1.039562499856994,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005556,sample_01890,Westside Chillers - Little Glass Men,1,0.9399153135799247,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005565,sample_01895,Agora - Malaventura,1,1.7615609618656731,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005566,sample_01895,Agora - Malaventura,1,1.4304428011849986,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005583,sample_01904,Evil Cannot Create - Caleb Lemond,1,1.5743244730792072,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005584,sample_01904,Evil Cannot Create - Caleb Lemond,1,1.3167199663369733,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005621,sample_01923,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,1,1.7249816410131387,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005622,sample_01923,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,1,1.5450799442899439,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005627,sample_01926,New Life (take 1) - Bird Names,1,1.5779499485451127,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005628,sample_01926,New Life (take 1) - Bird Names,1,1.4786997678240685,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005629,sample_01927,Norweigian Wood II - Bird Names,1,1.6007127373355465,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005630,sample_01927,Norweigian Wood II - Bird Names,1,1.4582053616606858,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005645,sample_01935,Roller Star - Monroeville Music Center,1,1.5313574277624036,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005646,sample_01935,Roller Star - Monroeville Music Center,1,1.2326250932347946,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005647,sample_01936,"Roundtrip - Oh Yeah, the Future",1,0.9106229728426148,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005648,sample_01936,"Roundtrip - Oh Yeah, the Future",1,1.0539716141652318,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005657,sample_01941,Soleares&beats - Malaventura,1,1.8353467673521056,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005658,sample_01941,Soleares&beats - Malaventura,1,1.8624865490422817,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005665,sample_01945,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.9824997866147998,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005666,sample_01945,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.7302787836647717,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005685,sample_01955,Time Is Love - Silence is full of birds,1,1.2909190731973677,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005686,sample_01955,Time Is Love - Silence is full of birds,1,1.552940495061553,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005703,sample_01964,2 (Wasn't There) - Isle of Pine,1,0.963903723759215,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005704,sample_01964,2 (Wasn't There) - Isle of Pine,1,0.985635105704953,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005723,sample_01974,Beyond Luxury - Mors Ontologica,1,1.549047130204547,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005724,sample_01974,Beyond Luxury - Mors Ontologica,1,1.3736317033849486,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005747,sample_01986,Empty Pockets - Pete Prodoehl,1,0.8944275876459404,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005748,sample_01986,Empty Pockets - Pete Prodoehl,1,1.2659513036495982,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005753,sample_01989,Fear - Los Fancy Free,1,1.4640813632667453,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005754,sample_01989,Fear - Los Fancy Free,1,1.3777286135865057,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005763,sample_01994,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,1.2106691629153044,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005788,sample_02007,I Fell - Mod Fun,1,1.1456622338807967,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005789,sample_02007,I Fell - Mod Fun,1,1.1469973064635863,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005808,sample_02017,Lights Up - Pipe Choir,1,1.436151935454009,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005809,sample_02017,Lights Up - Pipe Choir,1,1.2098374041686157,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005816,sample_02021,March of the GPA Mechanics - [t]ghost,1,1.2584637009199504,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005817,sample_02021,March of the GPA Mechanics - [t]ghost,1,1.1540354387711342,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005842,sample_02034,Redlight - Room For A Ghost,1,1.2955755362364483,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005843,sample_02034,Redlight - Room For A Ghost,1,1.148559433089447,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005852,sample_02039,Scramby Eggs - Andy G. Cohen,1,1.0633327310754406,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005853,sample_02039,Scramby Eggs - Andy G. Cohen,1,0.8551910232707685,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005860,sample_02043,Shipwrecked Crew - Pete Prodoehl,1,0.8610640038755617,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005861,sample_02043,Shipwrecked Crew - Pete Prodoehl,1,1.06710339255648,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005880,sample_02053,The girl just faded - Los Llamarada,1,0.6645265458372921,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005881,sample_02053,The girl just faded - Los Llamarada,1,0.9747086451844046,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005892,sample_02059,Voxel - Andy G. Cohen,1,1.8379080380123463,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005893,sample_02059,Voxel - Andy G. Cohen,1,1.5294918275522853,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005908,sample_02067,Windows of the Skull - Sarin,1,1.1729933024832575,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005909,sample_02067,Windows of the Skull - Sarin,1,1.5898148131304977,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005964,sample_02087,CopperNickle - UncleBibby,1,2.04101981176611,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005965,sample_02087,CopperNickle - UncleBibby,1,0.9142585601148276,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005966,sample_02087,CopperNickle - UncleBibby,1,1.518991713764846,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005967,sample_02088,CopperNickle - UncleBibby,1,0.4739020497071965,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_005968,sample_02088,CopperNickle - UncleBibby,1,0.8676124279909211,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005969,sample_02088,CopperNickle - UncleBibby,1,0.88889645623316,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005976,sample_02091,Daylight Savings - My brother Daniel,1,1.2490006521094112,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005977,sample_02091,Daylight Savings - My brother Daniel,1,0.5879630036226623,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005978,sample_02091,Daylight Savings - My brother Daniel,1,1.9143816577263297,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005979,sample_02092,Daylight Savings - My brother Daniel,1,1.2114696423103801,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005980,sample_02092,Daylight Savings - My brother Daniel,1,1.155992772227024,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_005981,sample_02092,Daylight Savings - My brother Daniel,1,1.7796862815593113,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006042,sample_02113,mystery team 2090 - Jesse Futerman,1,0.7879238571322714,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006043,sample_02113,mystery team 2090 - Jesse Futerman,1,1.1419314453783969,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006044,sample_02113,mystery team 2090 - Jesse Futerman,1,1.731573115084448,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006045,sample_02114,mystery team 2090 - Jesse Futerman,1,1.1517441162501867,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006046,sample_02114,mystery team 2090 - Jesse Futerman,1,0.6670881990736506,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006047,sample_02114,mystery team 2090 - Jesse Futerman,1,0.9166550194062753,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006048,sample_02115,Night Drive - Decktonic,1,0.7479119015422042,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006049,sample_02115,Night Drive - Decktonic,1,0.9820868785166859,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006050,sample_02115,Night Drive - Decktonic,1,1.319181737087931,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006051,sample_02116,Night Drive - Decktonic,1,1.254597400455853,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006052,sample_02116,Night Drive - Decktonic,1,0.9680904911339371,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006053,sample_02116,Night Drive - Decktonic,1,1.5055443424199142,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006066,sample_02121,Nuo Maisemat - Paavoharju,1,1.4503168472807806,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006067,sample_02121,Nuo Maisemat - Paavoharju,1,1.3556869384012438,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006068,sample_02121,Nuo Maisemat - Paavoharju,1,1.6765670120433498,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006069,sample_02122,Nuo Maisemat - Paavoharju,1,1.8828544295381082,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006070,sample_02122,Nuo Maisemat - Paavoharju,1,1.383381258822192,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006071,sample_02122,Nuo Maisemat - Paavoharju,1,2.040656389104408,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006150,sample_02149,SD (Ill Mix) - H-LR,1,0.9485009162510201,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006151,sample_02149,SD (Ill Mix) - H-LR,1,1.1421881869705786,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006152,sample_02149,SD (Ill Mix) - H-LR,1,1.5218921896545978,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006153,sample_02150,SD (Ill Mix) - H-LR,1,0.22968128390992854,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_006154,sample_02150,SD (Ill Mix) - H-LR,1,0.2668472570955811,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_006155,sample_02150,SD (Ill Mix) - H-LR,1,1.0945851211491382,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006258,sample_02185,Evil Cannot Create - Caleb Lemond,1,1.6818859742062449,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006259,sample_02185,Evil Cannot Create - Caleb Lemond,1,1.1809666791899498,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006260,sample_02185,Evil Cannot Create - Caleb Lemond,1,1.8173293393798393,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006261,sample_02186,Evil Cannot Create - Caleb Lemond,1,1.5914596918580863,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006262,sample_02186,Evil Cannot Create - Caleb Lemond,1,1.0376272404206184,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006263,sample_02186,Evil Cannot Create - Caleb Lemond,1,1.596420347528209,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006366,sample_02221,New Life (take 1) - Bird Names,1,0.9825887326718543,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006367,sample_02221,New Life (take 1) - Bird Names,1,0.3789080942151324,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_006368,sample_02221,New Life (take 1) - Bird Names,1,0.6155878727320934,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006369,sample_02222,New Life (take 1) - Bird Names,1,1.474338567905835,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006370,sample_02222,New Life (take 1) - Bird Names,1,1.036901033644751,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006371,sample_02222,New Life (take 1) - Bird Names,1,1.5743307502565158,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006372,sample_02223,Norweigian Wood II - Bird Names,1,1.1838800537743006,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006373,sample_02223,Norweigian Wood II - Bird Names,1,0.10874635383913178,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_006374,sample_02223,Norweigian Wood II - Bird Names,1,1.1798530910518568,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006375,sample_02224,Norweigian Wood II - Bird Names,1,0.6477670590433235,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006376,sample_02224,Norweigian Wood II - Bird Names,1,0.7173802578024753,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006377,sample_02224,Norweigian Wood II - Bird Names,1,1.6046108912463772,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006396,sample_02231,Roller Star - Monroeville Music Center,1,0.5798930294363784,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006397,sample_02231,Roller Star - Monroeville Music Center,1,1.1771095737399597,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006398,sample_02231,Roller Star - Monroeville Music Center,1,1.6395267741359105,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006399,sample_02232,Roller Star - Monroeville Music Center,1,1.300447429577729,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006400,sample_02232,Roller Star - Monroeville Music Center,1,1.717885945831331,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006401,sample_02232,Roller Star - Monroeville Music Center,1,1.4452131803508734,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006402,sample_02233,"Roundtrip - Oh Yeah, the Future",1,1.4341284090947752,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006403,sample_02233,"Roundtrip - Oh Yeah, the Future",1,1.0899722023057161,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006404,sample_02233,"Roundtrip - Oh Yeah, the Future",1,1.9528270141190978,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006405,sample_02234,"Roundtrip - Oh Yeah, the Future",1,1.4151161121900606,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006406,sample_02234,"Roundtrip - Oh Yeah, the Future",1,0.22622973162590848,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_006407,sample_02234,"Roundtrip - Oh Yeah, the Future",1,2.0980390389192,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006420,sample_02239,Soleares&beats - Malaventura,1,1.3188873897209878,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006421,sample_02239,Soleares&beats - Malaventura,1,0.3606615899191788,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_006422,sample_02239,Soleares&beats - Malaventura,1,1.5521395700477383,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006423,sample_02240,Soleares&beats - Malaventura,1,0.7346554496122139,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006424,sample_02240,Soleares&beats - Malaventura,1,1.3831947151526403,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006425,sample_02240,Soleares&beats - Malaventura,1,0.393531737738048,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_006438,sample_02245,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,1.6854559703955587,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006439,sample_02245,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.9823143263261733,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006440,sample_02245,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.8152734768293413,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006441,sample_02246,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,1.1190884747484078,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006442,sample_02246,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.9881780251702412,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006443,sample_02246,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,1.6418334203373135,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006480,sample_02259,Time Is Love - Silence is full of birds,1,2.809444917891105,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006481,sample_02259,Time Is Love - Silence is full of birds,1,1.473069776486157,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006482,sample_02259,Time Is Love - Silence is full of birds,1,1.642203894932829,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006483,sample_02260,Time Is Love - Silence is full of birds,1,1.7920997017519615,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006484,sample_02260,Time Is Love - Silence is full of birds,1,0.5643482779130915,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006485,sample_02260,Time Is Love - Silence is full of birds,1,1.8920190687572112,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006522,sample_02273,2 (Wasn't There) - Isle of Pine,1,1.4348359267344653,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006523,sample_02273,2 (Wasn't There) - Isle of Pine,1,0.8145909113120028,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006524,sample_02273,2 (Wasn't There) - Isle of Pine,1,1.0626204214810837,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006525,sample_02274,2 (Wasn't There) - Isle of Pine,1,2.2653635898339064,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006526,sample_02274,2 (Wasn't There) - Isle of Pine,1,0.6272236687770685,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006527,sample_02274,2 (Wasn't There) - Isle of Pine,1,2.3769563043416633,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006552,sample_02283,Empty Pockets - Pete Prodoehl,1,1.2143198597362397,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006553,sample_02283,Empty Pockets - Pete Prodoehl,1,0.27746749782609814,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,0
seg_006554,sample_02283,Empty Pockets - Pete Prodoehl,1,1.2214642992170979,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006555,sample_02284,Empty Pockets - Pete Prodoehl,1,1.3028932088388108,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006556,sample_02284,Empty Pockets - Pete Prodoehl,1,0.7602871475585978,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006557,sample_02284,Empty Pockets - Pete Prodoehl,1,1.2500615664975108,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006570,sample_02289,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,1.0348694269774517,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006571,sample_02289,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.7843380425070872,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006572,sample_02289,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,1.6967840961195415,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006573,sample_02290,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.5370362365695623,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006574,sample_02290,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.7268810524043351,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006575,sample_02290,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,1.369221722587472,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006588,sample_02295,I Fell - Mod Fun,1,1.150450338600188,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006589,sample_02295,I Fell - Mod Fun,1,1.3098686638829198,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
seg_006590,sample_02295,I Fell - Mod Fun,1,2.594390100676698,classical_20260919T110356Z,RBF-SVM,baseline,val,0.5196503294173163,1
